scenario_id,scenario_index,scenario_seed,pseudorange_noise_std_m,accelerometer_noise_std_mps2,accelerometer_bias_x_mps2,accelerometer_bias_y_mps2,accelerometer_bias_z_mps2,gyro_noise_std_degps,gyro_bias_x_degps,gyro_bias_y_degps,gyro_bias_z_degps,star_tracker_noise_std_deg,initial_position_error_x_m,initial_position_error_y_m,initial_position_error_z_m,initial_velocity_error_x_mps,initial_velocity_error_y_mps,initial_velocity_error_z_mps,non_gravitational_acceleration_mps2,fault_magnitude_m,fault_start_min,fault_duration_min,gnss_outage_duration_min,star_tracker_outage_duration_min,dual_outage_duration_min,accelerometer_bias_norm_mps2,gyro_bias_norm_degps,initial_position_error_norm_m,initial_velocity_error_norm_mps
AURORA16_049,49,1601049,3.9586326156052487,5.996536837669525e-07,-2.7805463434262824e-06,4.9133709812479095e-06,3.812705761520046e-06,0.0008779570621249418,0.001720636384154282,-0.000786544264535276,-0.0007628103811962432,0.012266543791542166,-110.96358838505303,-76.30786441742296,73.18812315596682,0.08597272564960717,0.15354763727980836,0.19134804128799698,1.2993142563127138e-05,42.018059767116355,101.21454341635678,9.71939895016673,18.620341111788044,13.996677239197318,16.250889220394427,6.812442850493388e-06,0.002039882625106067,153.27201143825394,0.25996588117402486
AURORA16_050,50,1601050,3.199666826009749,7.720642412980084e-07,3.429387740615039e-07,-4.141482888709678e-06,8.847034459298591e-07,0.0005559985319803961,-0.000877294288039855,-0.0006601282909082793,-0.0012213071157464988,0.0359126886830153,-31.084428697575675,-47.78408048290311,-13.479563171229756,-0.18430867567905204,0.12017697715034642,-0.08588602439114829,1.2085115143602845e-05,17.83949089053454,103.2017442326695,5.450359785397285,17.50417791189393,9.478488440720898,11.976538748760358,4.248786615902243e-06,0.001642256283062383,58.57694664574453,0.2361961112154004
AURORA16_051,51,1601051,2.9610429854882128,6.269063780172791e-07,2.7299502174034234e-06,-4.731861194062271e-06,4.569316626141898e-06,0.0007588308524360908,-0.00019859882580112727,-0.00040339552624086335,0.0009076327473035695,0.027210075776203647,2.2747014925890596,36.469393762818754,-127.93155000585801,0.023463569965055886,-0.18756285380789237,-0.1877330325353982,1.9395564160065963e-05,66.20344760763516,104.56400468254711,9.910911466162899,16.797555886036527,11.002860826773468,17.32281596772679,7.12192340448212e-06,0.0010129001175725842,133.04763220444497,0.26640956204498883
AURORA16_052,52,1601052,4.440936196869408,2.6007954954907374e-07,-2.2115493859042215e-06,-3.448518142058249e-06,4.577506820995625e-07,0.0006847030757191132,-0.00028924767255001033,4.347906264624748e-05,-0.001685206474637773,0.013140328280100842,89.88861501859924,123.41845340975868,7.502679269176525,0.1302008117495122,-0.07626442723652692,-0.19962649178926992,1.4512236079024652e-05,6.472635031198195,100.04559941535386,6.824403725675541,16.666771733334297,8.723562286856447,12.670269263181188,4.122228007929793e-06,0.0017104021477784882,152.86715784704984,0.2502383872750919
AURORA16_053,53,1601053,4.8965004162581005,3.6647740517578966e-07,1.6348552987500964e-06,2.5836950337861758e-06,3.292896242634831e-06,0.0003586187565396061,0.0013959865244353399,0.0007575936807057322,0.0017470145389962364,0.03107607481210813,-59.66843836878172,168.27863486402669,-29.180858831527758,-0.10170411768562643,-0.019706332289748857,0.14222873034995687,1.1143114093303834e-05,56.50532622984925,100.1890537735231,8.54990777787784,17.780126815852647,5.541703924595343,16.15117573732237,4.493483897848217e-06,0.0023610985495981637,180.91308413493778,0.17595760518797274
AURORA16_054,54,1601054,2.133304563227971,5.628427825343655e-07,-3.522203910034343e-06,-3.0475177622572324e-06,-2.675120836710451e-06,0.0002756028367967197,0.0014636588053639735,-0.0001727067104427976,0.0015978812068602154,0.04925869549347206,83.38991481878463,100.13940749051437,-179.37069103935602,-0.1975626425726882,-0.17821907715468427,0.09434901719692207,1.5493684644380755e-05,25.72081244119089,103.47569091450787,8.94959899567421,11.89229565807396,9.60503533965425,17.444937605240447,5.371178305189371e-06,0.002173786801318962,221.7106754984332,0.28230262883684976
AURORA16_055,55,1601055,2.114769205694242,9.113027236788953e-07,-3.650548379318291e-08,1.041822898584128e-06,-3.043915927660996e-06,0.00048294527650044947,0.0016831991886461497,0.0017025185459196663,1.1077150094553501e-05,0.04802209387451047,-161.7294517208071,-92.06505800493554,140.53986770652062,0.07886678690893595,-0.05414982759125572,0.00989950126256306,2.684798103869047e-05,9.352935259709266,103.08561003598733,8.881133007990908,14.56624919241191,13.451447241672842,18.322437596654037,3.217475994786832e-06,0.0023941285702972783,233.2034409573138,0.09617782504688759
AURORA16_056,56,1601056,3.620434934839022,8.118716175054518e-07,-4.843776565046044e-06,-3.897652343021749e-06,6.186889908139053e-07,0.0008245452122950292,0.0005083801909591301,0.000151139629156998,-0.00109594900385818,0.011520254177542062,-75.45796432675577,45.65324570546329,-20.335513136031437,0.05417656328802606,0.006147245062274376,0.07687617839935545,3.1521773102714e-05,71.36257861334309,109.17573193843582,5.2863566034250615,10.029227984568742,10.031245329987161,13.173791648140663,6.247930958846017e-06,0.0012175376072709595,90.50776938079436,0.09424879541323951
AURORA16_057,57,1601057,1.5469959475794777,5.7783005695214e-07,3.7080195687626106e-06,4.4483085684724275e-06,-2.81966237848114e-07,0.0006715747923124864,-3.0995299066156196e-05,-0.0009256027211789752,-0.0002835497509007256,0.0146192006880961,56.76935437844605,56.071536016190635,188.9200801726151,-0.0761718910824295,-0.10443662641959507,-0.15939803509861283,3.962946729370286e-05,64.9801523902891,104.80627797039119,9.261408473795314,14.090162055329467,5.7070569705162315,18.62499188309924,5.797961986936263e-06,0.0009685564347285024,205.07943202619776,0.20522402277091778
AURORA16_058,58,1601058,5.9680207194293,5.875083270410722e-07,-4.808433162645555e-06,3.1540500076322377e-06,1.8698883896981675e-07,0.0005720324348505219,-0.0014781377602149986,-0.0011430645668809732,0.00042396518888140975,0.017994123168177806,191.25530550004095,-121.46724199209405,-120.17184196195421,0.015698872498849964,0.09806884177666347,-0.07138138173618633,1.4985903386680242e-05,5.312294314348987,104.45752712436939,5.620964507677783,12.193091538111236,7.962930882600271,14.459235841646652,5.753609802217538e-06,0.001916046534825146,256.4647234213876,0.122308029105691
AURORA16_059,59,1601059,4.827072962447457,4.6607730725518956e-07,2.4111880780681007e-06,4.54233580382846e-06,-1.7634806409514766e-06,0.0004949575742294102,0.0008580172748018106,-0.0004526495937684119,-0.001818346860492112,0.02503608891281672,165.3699201163679,38.278780339867836,-87.279732532271,0.11177713811566287,-0.1537478618980788,0.16721694912278456,3.7782197242784116e-05,63.37076565445473,104.07449663172005,6.078847182066985,19.840725237159702,13.025826532391495,17.046875044772847,5.436589599516439e-06,0.0020609392527822248,190.86704067100354,0.25316801084949614
AURORA16_060,60,1601060,4.996425605314009,5.398704993875038e-07,1.3106587017681793e-06,-2.5171457015932137e-06,4.220403221867267e-06,0.00043971501956167035,-0.0014334640081154026,-9.622540703965667e-05,0.0013787347906837966,0.010150588668206083,-45.26484866123482,92.29834719324077,-94.12336657062126,0.16822363549349334,0.06371414210965787,-0.003371151314135512,1.0565171910523675e-05,48.579348808051975,108.39001053256693,6.270922240175081,12.654273266497269,14.54198005269536,13.108132117552328,5.0858285530203874e-06,0.001991227765617011,139.38113055043016,0.17991678105335307
AURORA16_061,61,1601061,4.344657201568773,5.151868170798785e-07,-2.522368172280153e-06,1.8149000469683778e-06,-1.3425049772749122e-06,0.00030820430106811355,0.0018017919675582007,-0.0013748768142975564,-0.0005704755807888538,0.027505594463761603,-16.063955778355023,-131.79951333544284,-91.20872333093739,-0.04297714447210349,0.14146080059268473,-0.05172408352402977,1.1831680600416185e-05,16.556122219965882,106.20564069888972,5.8730647514698715,19.99243215909189,12.312362756487065,13.833429819028876,3.3850440161134764e-06,0.002337131347855022,161.08443004327887,0.15663196949441763
AURORA16_062,62,1601062,1.6002287413238259,3.993373675652968e-07,-7.519621542137245e-07,-3.993378911459855e-06,1.914835410898785e-06,0.0003971067347668898,-0.0018978881869156062,-0.0015677833491365618,0.0012065759119982708,0.04063525867599299,-184.80938423279895,-25.679052765429674,-113.23627149244334,-0.16487882538265472,-0.060266593235660665,0.12950302429075783,1.3330447012372341e-05,19.13970826301485,102.46783128361933,8.656573679454585,12.915289085498348,7.64205404467446,19.25218116006291,4.492117191558337e-06,0.0027414867556269755,218.25758963423556,0.21814702065407435
AURORA16_063,63,1601063,2.2502537882746516,5.453122982573766e-07,1.986424773111058e-08,-2.12491155821878e-06,-1.1279313928076876e-06,0.00034480299721830745,-0.0007001382471396663,0.0014610319542871877,-0.0012730376636739594,0.030656035544479904,51.18234485877946,-179.37712550130712,165.78079147926815,0.15785353746099678,0.054943446840985344,-0.11490963428702472,2.4993535499395308e-05,68.70217473402359,105.98354222001376,7.968506280263825,15.91693987223928,11.661321659096586,15.885648029360954,2.405799855655241e-06,0.0020604448135508255,249.55772158329884,0.20283181627076227
